id,fecha,descripcion,cantidad,tipo,cuenta,concepto,cuenta_origen,cuenta_destino
id_1751070982013_kgulvjzmx,2025-05-02,DUCHA MANISES MONTAJE MAMPARA,"-115,00",movimiento,D-N26,Variosvivienda,,
id_1751070982013_8e7f90fz2,2025-05-02,MERCADONA,"-109,57",movimiento,D-Tarjeta,Comida,,
id_1751070982013_f69u963nh,2025-05-03,APARCAR,"-1,00",movimiento,D-Efectivo,Varioscoche,,
id_1751070982013_g11vbi37u,2025-05-03,SILICONA,"-7,80",movimiento,D-Tarjeta,Variosvivienda,,
id_1751070982013_1qehms8v4,2025-05-03,Sopar Valencia,"-61,00",movimiento,N-Efectivo,Ocio,,
id_1751070982013_a70vj5dl2,2025-05-05,DUCHA MANISES MANO OBRA,"-935,00",movimiento,D-Sabadell,Variosvivienda,,
id_1751070982013_fwcxh3ss4,2025-05-05,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_olavsfvdo,2025-05-05,TRASPASO,"513,48",traspaso,,,D-Bbva,D-Tarjeta
id_1751070982013_idquys0hz,2025-05-05,Diners tío,"935,00",movimiento,N-N26,Regalos,,
id_1751070982013_tyoij7f4w,2025-05-05,TRASPASO,"298,77",traspaso,,,D-Myinvestor,D-Sabadell
id_1751070982013_sz9vi4v54,2025-05-05,PISO,"-35,88",movimiento,D-Myinvestor,Comunidad,,
id_1751070982013_fa1h3qqx1,2025-05-05,TRASPASO,"376,16",traspaso,,,D-Bbva,D-Sabadell
id_1751070982013_iju07tjr1,2025-05-05,TRASPASO,"539,93",traspaso,,,D-Sabadell,D-N26
id_1751070982013_oragwdrvx,2025-05-05,Esmorzar,"-1,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_22akn81sq,2025-05-05,Diners tío,"70,00",movimiento,N-Efectivo,Regalos,,
id_1751070982013_rhwcgkuw1,2025-05-05,Parking Ayto,"-21,00",movimiento,N-Santander,Varioscoche,,
id_1751070982013_yda80n4ci,2025-05-06,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_x5j8zuats,2025-05-06,BONIFICACIÓN DOMICILIACIÓN NÓMINA,"324,00",movimiento,D-Bbva,Intereses,,
id_1751070982013_mjs4cq6g9,2025-05-06,BONIFICACIÓN AMIGO,"25,00",movimiento,D-Bbva,Intereses,,
id_1751070982013_e0rpo1edw,2025-05-06,TRASPASO,"50,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1751070982013_swn3y3fpl,2025-05-06,TRASPASO,"100,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1751070982013_t919clasn,2025-05-06,Ocaso seguro,"-10,48",movimiento,N-Santander,Otros gastos,,
id_1751070982013_ia1u0i3is,2025-05-06,Gym Aspresso,"-74,00",movimiento,N-Santander,Deporte,,
id_1751070982013_tna2z4zy4,2025-05-06,Esmorzar,"-2,50",movimiento,N-Efectivo,Comida,,
id_1751070982013_fw28tstbn,2025-05-06,Calcetins mercat,"-7,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_w22c6ij17,2025-05-06,DIVIDENDO ASML,"0,67",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_vtac6qnjt,2025-05-06,ZAPATILLAS SPINING,"-20,99",movimiento,D-TradeRepublic,Deporte,,
id_1751070982013_bxs3ae20a,2025-05-07,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_uvjn29t51,2025-05-07,INTERESES,"0,58",movimiento,D-Myinvestor,Intereses,,
id_1751070982013_h7sgk1s6e,2025-05-07,TRASPASO,"199,00",traspaso,,,D-Bbva,D-N26
id_1751070982013_qdb3uo2y4,2025-05-07,TRASPASO,"300,00",traspaso,,,D-Santander,D-N26
id_1751070982013_jlcv3klja,2025-05-07,TRASPASO,"300,00",traspaso,,,D-Sabadell,D-N26
id_1751070982013_2qce6hzen,2025-05-07,TRASPASO,"1000,00",traspaso,,,D-N26,D-Mintos
id_1751070982013_6hqclexp7,2025-05-07,TRASPASO,"264,70",traspaso,,,D-Myinvestor,D-N26
id_1751070982013_bb1kvf84i,2025-05-07,TRASPASO,"144,29",traspaso,,,D-Bbva,D-N26
id_1751070982013_fcltfz2wa,2025-05-07,TRASPASO,"500,00",traspaso,,,D-N26,D-Hausera
id_1751070982013_seo3it5cf,2025-05-07,Psico Empar,"-70,00",movimiento,N-Efectivo,Medicamentos,,
id_1751070982013_d3ntmx5r4,2025-05-07,Psico Empar,"-10,00",movimiento,N-N26,Medicamentos,,
id_1751070982013_erf4lb21g,2025-05-07,Camisa Natura,"-19,90",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_06d7cigoy,2025-05-07,DIVIDENDO ETF,"29,49",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_0pcnqpup9,2025-05-07,DIVIDENDO ETF,"15,01",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_9ajl9mx6u,2025-05-07,DIVIDENDO ETF,"24,35",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_nyk8tfcwz,2025-05-08,Seguro hogar SAB,"-443,09",movimiento,N-Santander,Seguros,,
id_1751070982013_vvp616gi2,2025-05-08,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_ag5pn6fax,2025-05-08,Diners tío,"500,00",movimiento,N-Efectivo,Regalos,,
id_1751070982013_r29slp9eo,2025-05-08,Esmorzar,"-1,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_twmv7zvy9,2025-05-09,ALMUERZO,"-3,00",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_opy7m0w89,2025-05-09,COMISIONES LETRAS,"-22,50",movimiento,D-Letras,Intereses,,
id_1751070982013_wfuvewdlo,2025-05-09,TRASPASO,"14977,50",traspaso,,,D-Letras,D-Naranja
id_1751070982013_mswe46url,2025-05-09,TRASPASO,"800,00",traspaso,,,D-Naranja,D-Sabadell
id_1751070982013_5ku1n5jok,2025-05-09,TRASPASO,"800,00",traspaso,,,D-Naranja,D-Santander
id_1751070982013_mwwa7etc1,2025-05-09,TRASPASO,"944,29",traspaso,,,D-Naranja,D-Bbva
id_1751070982013_01jfcrf4m,2025-05-09,TRASPASO,"12339,91",traspaso,,,D-Naranja,D-N26
id_1751070982013_02ooga4u7,2025-05-09,TRASPASO,"800,00",traspaso,,,D-N26,D-Myinvestor
id_1751070982013_iixfyzdze,2025-05-09,ABRIL,"-1061,33",movimiento,D-N26,Comunes,,
id_1751070982013_kbf1y6vlm,2025-05-09,TRASPASO,"15000,00",traspaso,,,N-Letras,N-Santander
id_1751070982013_dotnnwopi,2025-05-09,Comisiones letras,"-22,50",movimiento,N-Santander,Intereses,,
id_1751070982013_gy8siog5z,2025-05-09,TRASPASO,"14000,00",traspaso,,,N-Santander,N-N26
id_1751070982013_bj45uc3rt,2025-05-09,COMUNES,"1061,33",movimiento,N-N26,Comunes,,
id_1751070982013_1a11i97ro,2025-05-09,AFLOYAN Y BESITRAN,"-1,43",movimiento,D-TradeRepublic,Medicamentos,,
id_1751070982013_sacpgwbw0,2025-05-09,Mercadona,"-14,70",movimiento,N-Efectivo,Comida,,
id_1751070982013_misrfy16m,2025-05-09,Esmorzar,"-2,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_6250ifl2f,2025-05-09,TRASPASO,"743,28",traspaso,,,D-N26,D-Bbva
id_1751070982013_zhmhu0mi4,2025-05-09,TRASPASO,"650,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1751070982013_i8hoa21rb,2025-05-09,Wallapop Tatami,"35,00",movimiento,N-Naranja,Otros ingresos,,
id_1751070982013_qkydrbu2a,2025-05-10,TRASPASO,"1000,00",traspaso,,,D-N26,D-TradeRepublic
id_1751070982013_5inizytfh,2025-05-10,CHORRADITAS VARIAS,"-22,10",movimiento,D-TradeRepublic,Otros gastos,,
id_1751070982013_bufrhwixq,2025-05-10,TEVETENS,"-1,43",movimiento,D-TradeRepublic,Medicamentos,,
id_1751070982013_jjniy1ixe,2025-05-10,MERCADONA,"-80,14",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_rlqx0cwc5,2025-05-10,Descuadre,"-3,00",movimiento,N-Efectivo,Otros gastos,,
id_1751070982013_2pii7ncyu,2025-05-12,Lowi,"-35,00",movimiento,N-Santander,Móvil,,
id_1751070982013_c1wrregos,2025-05-12,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_recn2wleh,2025-05-12,TRASPASO,"700,00",traspaso,,,D-N26,D-Myinvestor
id_1751070982013_cib0dxkuv,2025-05-12,TRASPASO,"654,64",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751070982013_o4vdaj9p9,2025-05-12,TRASPASO,"500,00",traspaso,,,D-Tarjeta,D-Civislend
id_1751070982013_rnot9r7ug,2025-05-12,Druni,"-3,98",movimiento,N-N26,Higiene,,
id_1751070982013_kjgvwf9kd,2025-05-12,Euromillones Nieves,"-2,50",movimiento,N-N26,Lotería,,
id_1751070982013_pbv5h5keb,2025-05-12,Esmorzar,"-1,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_fb1p5158t,2025-05-13,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_s7jggggh8,2025-05-13,TRASPASO,"593,28",traspaso,,,D-Bbva,D-Sabadell
id_1751070982013_crbbzqjf4,2025-05-13,TRASPASO,"1300,00",traspaso,,,D-N26,D-TradeRepublic
id_1751070982013_rofyspum1,2025-05-13,TRASPASO,"500,00",traspaso,,,D-Tarjeta,D-Urbanitae
id_1751070982013_08ncrm11d,2025-05-13,TRASPASO,"400,00",traspaso,,,D-Santander,D-Revolut
id_1751070982013_43mtkias0,2025-05-13,Esmorzar,"-1,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_uj63fvxwu,2025-05-14,Singularu pulsera i anell,"-36,08",movimiento,N-Naranja,Vestir,,
id_1751070982013_343dm4v9l,2025-05-14,Esmorzar,"-1,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_1v50w3pxj,2025-05-14,Taronges,"-3,10",movimiento,N-Efectivo,Comida,,
id_1751070982013_oqc2637w8,2025-05-14,TRASPASO,"295,72",traspaso,,,D-Sabadell,D-IndexaCapitalFondo
id_1751070982013_x0wwxcf0f,2025-05-14,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_hk07grus2,2025-05-14,INTERESES,"2,44",movimiento,D-Sabadell,Intereses,,
id_1751070982013_9fbtde9w0,2025-05-15,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_ew3sb2j4d,2025-05-15,INTERESES,"56,52",movimiento,N-Sabadell,Intereses,,
id_1751070982013_p84ejqdwz,2025-05-15,Esmorzar,"-2,20",movimiento,N-Efectivo,Comida,,
id_1751070982013_22kjrnfsu,2025-05-15,Taronges,"-3,74",movimiento,N-Efectivo,Comida,,
id_1751070982013_2k7yjfd3w,2025-05-15,COMIDA TRABAJO ONLY YOU,"-35,00",movimiento,D-Efectivo,Ocio,,
id_1751070982013_39hrr3tar,2025-05-16,Esmorzar,"-5,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_60b8ts2bh,2025-05-16,Toldo terraza 1_2,"-1099,29",movimiento,N-Sabadell,Variosvivienda,,
id_1751070982013_5lnpsh3cw,2025-05-16,TRASPASO,"1000,00",traspaso,,,D-N26,D-Mintos
id_1751070982013_52684gd4v,2025-05-16,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_o0xy9h51f,2025-05-16,CARGAR LOTOBOLSA,"-40,00",movimiento,D-Santander,Lotería,,
id_1751070982013_ym6l3gth6,2025-05-17,MERCADONA,"-62,82",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_icavk0xz5,2025-05-18,GASOLINA,"-63,00",movimiento,D-TradeRepublic,Combustible,,
id_1751070982013_xtab1mmmp,2025-05-18,Retiro Gilet 2_2,"-290,00",movimiento,N-Efectivo,Otros gastos,,
id_1751070982013_yjbs41ycb,2025-05-19,ALMUERZO,"-3,00",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_4jhk0547a,2025-05-19,Bioferta,"-43,07",movimiento,N-N26,Higiene,,
id_1751070982013_41ary1d4e,2025-05-19,Depil Irena,"-10,00",movimiento,N-Efectivo,Peluquería,,
id_1751070982013_d31i0exd7,2025-05-19,Esmorzar,"-4,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_1nt12u5r2,2025-05-19,TRASPASO,"125,00",traspaso,,,D-Myinvestor,D-MyinvestorPensión
id_1751070982013_g7ujnnstu,2025-05-20,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_q44454y3b,2025-05-20,TRASPASO,"630,69",traspaso,,,D-TradeRepublic,D-Myinvestor
id_1751070982013_vxn5p5xiq,2025-05-20,Aigua,"-0,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_9ena887rt,2025-05-20,Braga Ysabel Mora mercat,"-5,40",movimiento,N-Efectivo,Vestir,,
id_1751070982013_0u5r0hh3d,2025-05-20,Camisa rosa mercat,"-14,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_epydac4d3,2025-05-20,Eleven Bistro dinar,"-29,70",movimiento,N-Efectivo,Ocio,,
id_1751070982013_8h6jyfsni,2025-05-20,Pastillas freno delanteras Kadjar,"-175,79",movimiento,N-Tarjeta,Rev/Itv,,
id_1751070982013_b18yaggdk,2025-05-20,Camiseta Decathlon,"-11,99",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_fxp4lcwcg,2025-05-20,Roba Decathlon,"-33,98",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_ezu85ysxs,2025-05-20,Bolsa Paddle Dani,"-39,99",movimiento,N-Tarjeta,Regalos,,
id_1751070982013_zzfbxswq3,2025-05-20,VARIOS VIVIENDA,"-39,47",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_9wikal2qm,2025-05-21,Esmorzar,"-3,10",movimiento,N-Efectivo,Comida,,
id_1751070982013_e64hu4moq,2025-05-21,Regal tío,"500,00",movimiento,N-Efectivo,Regalos,,
id_1751070982013_hzguw8rw6,2025-05-21,TRASPASO,"700,00",traspaso,,,D-N26,D-IndexaCapitalFondo
id_1751070982013_g7yua80lc,2025-05-21,TRASPASO,"500,00",traspaso,,,D-Tarjeta,D-Civislend
id_1751070982013_jdkqdciqa,2025-05-21,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_5tip0xksl,2025-05-21,CASA,"-5,05",movimiento,D-Myinvestor,Luz,,
id_1751070982013_l6ghjrabk,2025-05-21,EMPASTE MUELA,"-60,00",movimiento,D-Santander,Medicamentos,,
id_1751070982013_9kuj9rhll,2025-05-21,Dentista,"-10,00",movimiento,N-Efectivo,Medicamentos,,
id_1751070982013_z6coht7k3,2025-05-21,TRASPASO,"60,00",traspaso,,,N-Efectivo,N-Santander
id_1751070982013_jw5c1y9sm,2025-05-22,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_x8rfv1xxa,2025-05-22,TRASPASO,"1300,00",traspaso,,,D-N26,D-Bit2me
id_1751070982013_yclkadxl4,2025-05-22,Atida farma,"-57,67",movimiento,N-N26,Higiene,,
id_1751070982013_gmfz1qfmd,2025-05-22,Rifa Inma personal,"-2,00",movimiento,N-Efectivo,Lotería,,
id_1751070982013_2j7g16248,2025-05-22,Esmorzar,"-1,50",movimiento,N-Efectivo,Comida,,
id_1751070982013_02k1eyvfn,2025-05-22,Pago Nieves Atida farma,"15,00",movimiento,N-N26,Higiene,,
id_1751070982013_rryy94xao,2025-05-22,Pago M Carmen Atida farma,"15,00",movimiento,N-N26,Higiene,,
id_1751070982013_cdag0aejz,2025-05-23,Desdejuni,"-3,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_htrv313w6,2025-05-23,Womens Secret,"-44,96",movimiento,N-Naranja,Vestir,,
id_1751070982013_oag2wom7s,2025-05-23,Pelu Saray SAB,"-77,50",movimiento,N-Efectivo,Peluquería,,
id_1751070982013_l8cmiykfc,2025-05-23,Esmorzar,"-5,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_aoyal6t0n,2025-05-23,Diners tío,"495,00",movimiento,N-N26,Regalos,,
id_1751070982013_xjaad4ym1,2025-05-23,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_lnyq5220o,2025-05-24,MERCADONA,"-92,58",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_lsraw2bxq,2025-05-26,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_zjduieayr,2025-05-26,Esmorzar,"-2,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_qw2uu6drp,2025-05-26,Devol bolsa padel Dani,"39,99",movimiento,N-Tarjeta,Regalos,,
id_1751070982013_cshqxojf0,2025-05-26,Decathlon,"-34,97",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_cwvd9id53,2025-05-27,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_dma9qno8s,2025-05-27,PISO DERRAMA,"-45,86",movimiento,D-Myinvestor,Comunidad,,
id_1751070982013_s86odlb0a,2025-05-27,PISO,"-35,88",movimiento,D-Myinvestor,Comunidad,,
id_1751070982013_hsro7474x,2025-05-27,BONIFICACIÓN AMIGO,"16,20",movimiento,D-Myinvestor,Intereses,,
id_1751070982013_nyb0vo6c6,2025-05-27,TRASPASO,"500,00",traspaso,,,D-Tarjeta,D-Urbanitae
id_1751070982013_0dedjxl6c,2025-05-27,NÓMINA,"1955,54",movimiento,N-Sabadell,Nómina,,
id_1751070982013_hr20akr4n,2025-05-27,Esmorzar,"-1,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_68k23rp9s,2025-05-27,Falda mercat,"-15,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_u2u5iqcgm,2025-05-27,Suéter verd mercat,"-10,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_1tm03i6q4,2025-05-27,Mochila mercat,"-18,00",movimiento,N-Efectivo,Vestir,,
id_1751070982013_z0tutcect,2025-05-27,Forn,"-3,10",movimiento,N-Efectivo,Comida,,
id_1751070982013_yhzcn2jdr,2025-05-27,Regal Tío,"50,00",movimiento,N-N26,Regalos,,
id_1751070982013_b9rosoav5,2025-05-27,MERCADONA,"-8,85",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_qg71o63vu,2025-05-27,MAMÁ,"-24,99",movimiento,D-TradeRepublic,Regalos,,
id_1751070982013_tgb8xpxhv,2025-05-28,TRASPASO,"800,00",traspaso,,,D-Sabadell,D-Myinvestor
id_1751070982013_wp1u17au8,2025-05-28,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_xjtfo3u8a,2025-05-28,NÓMINA,"1973,17",movimiento,D-Bbva,Nómina,,
id_1751070982013_8vg83vk4z,2025-05-28,Esmorzar,"-1,40",movimiento,N-Efectivo,Comida,,
id_1751070982013_5v9rwp84l,2025-05-28,Neteja Georgina,"-33,00",movimiento,N-Efectivo,Otros gastos,,
id_1751070982013_ox0tj8u93,2025-05-28,TRASPASO,"1500,00",traspaso,,,D-Bbva,D-Sabadell
id_1751070982013_z6gspgkyy,2025-05-28,TRASPASO,"241,65",traspaso,,,D-Sabadell,D-Santander
id_1751070982013_pmh0loln7,2025-05-28,BOLSA PADEL,"-39,99",movimiento,D-TradeRepublic,Deporte,,
id_1751070982013_4v1nyfkub,2025-05-29,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_461s1dy7w,2025-05-29,INTERESES ETF,"3,18",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_8sf9brvng,2025-05-29,TRASPASO,"100,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751070982013_u6l8w3ftp,2025-05-29,TRASPASO,"200,00",traspaso,,,D-Myinvestor,D-MyinvestorFondo
id_1751070982013_bkkhnn02g,2025-05-29,Taronges,"-3,00",movimiento,N-Efectivo,Comida,,
id_1751070982013_prlej568x,2025-05-29,Esmorzar,"-1,55",movimiento,N-Efectivo,Comida,,
id_1751070982013_yvzojh1au,2025-05-29,Carrefour,"-27,17",movimiento,N-Tarjeta,Comida,,
id_1751070982013_21gifejgs,2025-05-29,Pantalones Springfield,"-38,98",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_w88eymssv,2025-05-29,Camisetas Springfield,"-25,48",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_2xov399qe,2025-05-29,TRASPASO,"2000,00",traspaso,,,N-Sabadell,N-MyinvestorFondo
id_1751070982013_hqzhc3a2h,2025-05-30,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_6b7odn3b4,2025-05-30,TRASPASO,"1204,33",traspaso,,,D-Myinvestor,D-Tarjeta
id_1751070982013_2moig4pxc,2025-05-30,BONIFICACIÓN AMIGO,"16,20",movimiento,D-Myinvestor,Intereses,,
id_1751070982013_7igpjxw6j,2025-05-30,TRASPASO,"758,35",traspaso,,,D-Sabadell,D-Myinvestor
id_1751070982013_bt2hfcbyl,2025-05-30,Visa,"128,84",traspaso,,,N-Santander,N-Tarjeta
id_1751070982013_l5v5tu4j6,2025-05-30,Bonificación amigo,"16,20",movimiento,N-Myinvestor,Intereses,,
id_1751070982013_ynxjz70fz,2025-05-30,Esmorzar,"-5,50",movimiento,N-Efectivo,Comida,,
id_1751070982013_13v25d99j,2025-05-30,Pallardó,"-78,00",movimiento,N-Efectivo,Peluquería,,
id_1751070982013_12jpqlp09,2025-05-30,Gasoil,"-50,60",movimiento,N-Tarjeta,Combustible,,
id_1751070982013_rh0b7py8f,2025-05-30,Pantalones Decathlon,"-32,98",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_erb2rfmou,2025-05-31,MERCADONA,"-48,13",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_hpioui1xb,2025-06-01,INTERESES,"0,02",movimiento,D-Naranja,Intereses,,
id_1751070982013_g0z5gmbgx,2025-06-01,INTERESES,"2,96",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_6x9kt1y1b,2025-06-01,INTERESES,"8,20",movimiento,D-N26,Intereses,,
id_1751070982013_jebqiq4no,2025-06-01,VENTA SILLÓN IKEA,"65,00",movimiento,D-Efectivo,Otros ingresos,,
id_1751070982013_uoirdxqxp,2025-06-01,JUNIO,"800,00",movimiento,D-Myinvestor,Alquiler,,
id_1751070982013_ypw6c19az,2025-06-01,Int,"0,17",movimiento,N-Naranja,Intereses,,
id_1751070982013_cfdb0v1uj,2025-06-01,Int,"39,70",movimiento,N-N26,Intereses,,
id_1751070982013_0sbk4qcf8,2025-06-01,Retención,"-7,54",movimiento,N-N26,Impuestos,,
id_1751070982013_6m8w546iz,2025-06-01,Int,"51,42",movimiento,N-TradeRepublic,Intereses,,
id_1751070982013_9uabcvn0c,2025-06-02,TRASPASO,"70,00",traspaso,,,N-TradeRepublic,N-TradeRepublicFondos
id_1751070982013_dt19jcbq1,2025-06-02,TRASPASO,"660,00",traspaso,,,D-TradeRepublic,D-TradeRepublicFondo
id_1751070982013_so1z627re,2025-06-02,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_5ais783a4,2025-06-02,Bitcoin,"2000,00",traspaso,,,N-Sabadell,N-Criptan
id_1751070982013_6izxgbka9,2025-06-02,TRASPASO,"1000,00",traspaso,,,N-Sabadell,N-Santander
id_1751070982013_sw0cytopl,2025-06-02,TRASPASO,"1000,00",traspaso,,,N-Sabadell,N-Naranja
id_1751070982013_107wpz6d9,2025-06-02,CASA,"-60,00",movimiento,D-Myinvestor,Comunidad,,
id_1751070982013_yq2cpbman,2025-06-02,Biodramina,"-6,17",movimiento,N-Efectivo,Medicamentos,,
id_1751070982013_6n56xrt3b,2025-06-02,Esmorzar,"-1,50",movimiento,N-Efectivo,Comida,,
id_1751070982013_49iiyaia5,2025-06-02,Arrend trastero,"100,00",movimiento,N-Santander,Otros ingresos,,
id_1751070982013_iwbylqrjp,2025-06-02,Mapfre salud,"-57,71",movimiento,N-Santander,Medicamentos,,
id_1751070982013_u2pjad1wu,2025-06-03,Ocaso seguro,"-10,48",movimiento,N-Santander,Otros gastos,,
id_1751070982013_8k5yxwkh1,2025-06-03,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_bq7ii04qd,2025-06-03,MAYO,"-742,35",movimiento,D-Myinvestor,Comunes,,
id_1751070982013_yvrsikvu8,2025-06-03,Esmorzar,"-2,10",movimiento,N-Efectivo,Comida,,
id_1751070982013_5ezzjpg2r,2025-06-03,Gastos mayo,"742,35",movimiento,N-Santander,Comunes,,
id_1751070982013_0fnonscko,2025-06-03,Antimosquitos stick,"-8,95",movimiento,N-Efectivo,Medicamentos,,
id_1751070982013_qifb12ujg,2025-06-03,FLORES,"-5,00",movimiento,D-Efectivo,Otros gastos,,
id_1751070982013_hib9hy8g7,2025-06-04,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_usrg4pc5o,2025-06-04,TRASPASO,"1500,00",traspaso,,,N-Santander,N-N26
id_1751070982013_vn4mcnchp,2025-06-04,Gym Aspresso,"-74,00",movimiento,N-Santander,Deporte,,
id_1751070982013_ywj4uxyin,2025-06-04,Devol Springfield,"38,98",movimiento,N-Tarjeta,Vestir,,
id_1751070982013_nx9727px2,2025-06-04,Protector solar stick Navarro,"-16,66",movimiento,N-Efectivo,Higiene,,
id_1751070982013_ec3xnl7iv,2025-06-04,Traspaso,"500,00",traspaso,,,N-Naranja,N-Revolut
id_1751070982013_rnki272t5,2025-06-04,TEVETENS Y AFLOYAN,"-2,28",movimiento,D-TradeRepublic,Medicamentos,,
id_1751070982013_vjtliijhr,2025-06-04,CHORRADICAS,"-23,34",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_dm4whz0gx,2025-06-04,BONO PADEL,"-50,00",movimiento,D-TradeRepublic,Deporte,,
id_1751070982013_n29q9al4y,2025-06-05,Parking Ayto,"-21,00",movimiento,N-Santander,Varioscoche,,
id_1751070982013_t60c1cnv7,2025-06-05,Multa DGT,"-50,00",movimiento,N-Naranja,Varioscoche,,
id_1751070982013_s9gd9q4xs,2025-06-05,TRASPASO,"501,30",traspaso,,,D-Bbva,D-Tarjeta
id_1751070982013_bkvdsh1us,2025-06-05,ALMUERZO,"-1,30",movimiento,D-TradeRepublic,Ocio,,
id_1751070982013_1lw2qgc37,2025-06-05,TRASPASO,"100,00",traspaso,,,D-Bbva,D-IndexaCapitalPensión
id_1751070982013_n8jnsszyo,2025-06-05,CHORRADICAS,"-22,68",movimiento,D-TradeRepublic,Variosvivienda,,
id_1751070982013_4jjh5vzz2,2025-06-06,Traspaso,"8540,00",traspaso,,,N-Pensión,N-IndexaCapitalPensión
id_1751070982013_pumf5nwjw,2025-06-06,Hotel Delle Rose Venecia,"-198,20",movimiento,N-Tarjeta,Vacaciones,,
id_1751070982013_l7zeqk04o,2025-06-06,Aigua,"-2,60",movimiento,N-Efectivo,Comida,,
id_1751070982013_77t5l38y2,2025-06-06,MERCADONA,"-20,43",movimiento,D-TradeRepublic,Comida,,
id_1751070982013_n7upe20he,2025-06-06,INTERESES ETF,"13,67",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_b4gzr1g8l,2025-06-06,INTERESES ETF,"42,74",movimiento,D-TradeRepublic,Intereses,,
id_1751070982013_xyg0wjw2h,2025-06-06,CASHBACK,"25,00",movimiento,D-Bbva,Intereses,,
